pair,i,sign,kz,wd,hour_ny,sweep_min,mss,t_mss,mss_in_hour,fvg,cls_60,depth_60,swept_60,ce_60,inval_60,target_60,h1_dir,h1_directional,race_ph,race_ext1,race_open,ret_before,ret_any,sweep_depth_atr
EURUSD,1391,-1,London,Wed,3,0,True,1.0,True,False,noFVG_cont,0.41176470588242975,False,False,False,True,True,True,target,target,target,False,False,0.0646682384641945
EURUSD,1392,-1,London,Wed,4,8,True,44.0,True,True,cont_no_retrace,0.1086956521738973,False,True,False,True,False,False,target,target,target,True,True,0.615992102665359
EURUSD,1409,-1,London,Thu,3,1,True,20.0,True,False,noFVG_cont,0.14814814814830043,True,False,False,False,False,False,fail,fail,fail,False,False,0.3115871470301439
EURUSD,1410,-1,London,Thu,4,4,True,38.0,True,True,cont_no_retrace,0.24096385542169318,False,False,False,False,False,False,neither,target,target,False,False,0.8241010689988864
EURUSD,1414,-1,NY_AM,Thu,8,12,True,6.0,False,True,retrace_cont,0.5294117647060744,True,True,False,True,False,False,fail,target,fail,True,True,0.5956204379562108
EURUSD,1415,-1,NY_AM,Thu,9,0,True,6.0,True,True,retrace_cont,0.5294117647060744,True,True,False,True,True,True,fail,target,target,True,True,0.03407155025560807
EURUSD,1416,1,NY_AM,Thu,10,1,True,21.0,True,True,cont_no_retrace,0.08333333333351838,False,False,False,False,True,False,neither,target,target,True,True,0.2405200433369308
EURUSD,1451,-1,London,Tue,2,18,True,46.0,True,True,retrace_cont,0.5833333333334104,True,True,True,False,False,False,fail,fail,fail,True,True,0.3860337387210905
EURUSD,1452,-1,London,Tue,3,0,True,17.0,True,True,cont_no_retrace,0.10344827586197655,True,True,True,True,True,True,target,target,target,True,True,0.2769230769232535
EURUSD,1453,-1,London,Tue,4,12,True,31.0,True,True,retrace_fail,1.3584905660375501,True,True,True,False,False,False,fail,fail,fail,True,True,0.6327515781656066
EURUSD,1468,-1,London,Wed,2,21,True,2.0,False,True,cont_no_retrace,0.16071428571411578,False,False,False,True,False,False,target,target,target,False,False,0.8033472803346755
EURUSD,1469,1,London,Wed,3,17,True,0.0,False,True,cont_no_retrace,0.070422535211261,False,False,False,False,False,False,neither,neither,neither,False,False,0.8229593738352495
EURUSD,1469,-1,London,Wed,3,0,True,2.0,True,True,cont_no_retrace,0.16071428571411578,False,False,False,True,True,False,target,target,target,False,False,0.16101379053303974
EURUSD,1485,1,London,Thu,2,7,True,21.0,True,True,cont_no_retrace,0.2666666666669627,True,True,True,False,False,False,fail,fail,fail,True,True,0.23505572441734737
EURUSD,1486,1,London,Thu,3,11,True,16.0,True,True,cont_no_retrace,0.09433962264172287,True,True,True,True,False,False,target,fail,target,True,True,0.024040066777943073
EURUSD,1487,-1,London,Thu,4,8,True,31.0,True,False,noFVG_cont,1.1199999999999646,True,False,False,False,False,False,fail,fail,fail,False,False,0.6863828404289887
EURUSD,1536,-1,London,Tue,2,0,True,51.0,True,False,noFVG_cont,2.3333333333327166,True,False,False,False,False,False,fail,fail,fail,False,False,0.40711625982624805
EURUSD,1537,-1,London,Tue,3,1,True,6.0,True,True,cont_no_retrace,0.12068965517243359,True,True,True,False,False,False,fail,fail,target,True,True,0.11731160896120231
EURUSD,1538,-1,London,Tue,4,5,True,9.0,True,True,retrace_cont,0.33846153846168564,True,True,True,False,False,False,fail,fail,target,True,True,0.09331259720061033
EURUSD,1553,1,London,Wed,2,10,True,0.0,False,True,retrace_cont,0.628205128205256,True,True,True,False,False,False,fail,fail,target,True,True,0.6928628708899757
EURUSD,1554,1,London,Wed,3,12,True,49.0,True,True,cont_no_retrace,0.09923664122135205,False,False,False,True,False,False,target,neither,target,False,False,1.2754072924748887
EURUSD,1555,-1,London,Wed,4,16,True,32.0,True,True,retrace_cont,0.6538461538460717,False,True,False,False,False,False,neither,target,target,True,True,0.16344086021517185
EURUSD,1570,1,London,Thu,2,23,True,48.0,True,True,cont_no_retrace,0.18309859154924732,False,False,False,True,True,False,target,target,target,False,False,0.008426966292189954
EURUSD,1570,-1,London,Thu,2,0,True,22.0,True,True,cont_no_retrace,0.06451612903231582,True,True,True,True,False,False,target,fail,target,False,True,0.16011235955048642
EURUSD,1571,-1,London,Thu,3,6,True,20.0,True,True,cont_no_retrace,0.18032786885254853,False,True,True,True,False,False,target,target,target,True,True,0.7453416149067387
EURUSD,1572,1,London,Thu,4,8,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1576,1,NY_AM,Thu,9,0,True,30.0,True,True,cont_no_retrace,0.2872340425531789,False,False,False,True,True,False,target,neither,target,False,False,1.4296667649660002
EURUSD,1621,1,London,Tue,2,0,True,12.0,True,True,cont_no_retrace,0.05405405405381076,True,True,True,False,False,False,fail,fail,target,True,True,0.22480329711509858
EURUSD,1622,-1,London,Tue,3,9,True,18.0,True,True,cont_no_retrace,0.02857142857130169,False,True,True,True,False,False,target,target,target,True,True,0.1967946328735468
EURUSD,1623,1,London,Tue,4,0,True,9.0,True,True,cont_no_retrace,0.2631578947367806,True,True,True,False,False,False,fail,fail,fail,True,True,1.402941176470761
EURUSD,1638,-1,London,Wed,2,3,True,6.0,True,True,cont_no_retrace,0.16000000000010658,True,True,True,False,False,False,fail,fail,target,True,True,0.0738745671412828
EURUSD,1639,-1,London,Wed,3,14,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1640,-1,London,Wed,4,15,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1655,-1,London,Thu,2,14,True,51.0,True,True,cont_no_retrace,0.1111111111111111,False,False,False,False,False,False,neither,target,target,True,True,0.6194007712846009
EURUSD,1657,1,London,Thu,4,6,True,31.0,True,True,cont_no_retrace,0.5882352941175703,False,True,False,False,False,False,neither,target,target,True,True,0.6279470960321866
EURUSD,1705,-1,London,Tue,2,20,True,38.0,True,True,retrace_cont,0.35294117647071627,False,True,True,False,True,False,neither,neither,target,True,True,0.34701055099646555
EURUSD,1706,1,London,Tue,3,0,True,6.0,True,True,cont_no_retrace,0.08750000000002775,False,True,True,True,True,True,target,target,target,True,True,0.01871345029231253
EURUSD,1707,-1,London,Tue,4,1,True,32.0,True,True,cont_no_retrace,0.1081081081080216,False,True,False,True,True,False,target,target,target,True,True,1.1219322165951298
EURUSD,1722,1,London,Wed,2,27,True,36.0,True,False,noFVG_cont,0.47619047619082866,True,False,False,False,False,False,fail,fail,target,False,False,0.016632016631941388
EURUSD,1723,1,London,Wed,3,3,True,20.0,True,True,cont_no_retrace,0.06451612903195769,True,True,True,True,True,True,fail,fail,target,True,True,0.17195496417608896
EURUSD,1724,-1,London,Wed,4,0,True,2.0,True,True,retrace_cont,0.49999999999985767,True,True,True,False,False,False,fail,fail,target,True,True,0.2182526794414279
EURUSD,1740,-1,London,Thu,3,10,True,16.0,True,True,retrace_cont,0.22972972972974595,False,True,False,True,True,False,target,target,target,True,True,0.2839805825241931
EURUSD,1741,1,London,Thu,4,2,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1790,1,London,Tue,2,1,True,16.0,True,True,cont_no_retrace,0.07843137254909643,False,False,False,True,True,True,target,target,target,False,False,0.36626506024100697
EURUSD,1791,-1,London,Tue,3,0,True,35.0,True,False,noFVG_cont,1.2173913043483298,True,False,False,True,True,False,fail,fail,fail,False,False,0.55638506876236
EURUSD,1792,1,London,Tue,4,19,True,2.0,False,True,cont_no_retrace,0.13750000000004511,False,True,True,False,False,False,neither,neither,neither,True,True,1.341040462427682
EURUSD,1807,1,London,Wed,2,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1808,-1,London,Wed,3,18,True,19.0,True,True,retrace_cont,0.7692307692305721,True,True,True,False,False,False,fail,fail,target,True,True,0.010600706713850057
EURUSD,1809,-1,London,Wed,4,4,True,37.0,True,True,cont_no_retrace,0.22857142857129262,False,False,False,True,True,False,target,target,target,False,False,0.7378309137489669
EURUSD,1824,-1,London,Thu,2,0,True,53.0,True,True,cont_no_retrace,0.20000000000035528,False,False,False,True,False,False,target,target,target,False,False,0.4690804229413585
EURUSD,1825,1,London,Thu,3,5,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1826,1,London,Thu,4,2,True,13.0,True,True,cont_no_retrace,0.17647058823514045,True,True,True,False,False,False,fail,fail,target,True,True,0.3263456090651772
EURUSD,1877,1,London,Tue,2,5,True,17.0,True,True,retrace_cont,0.2173913043481199,True,True,True,False,False,False,fail,fail,fail,True,True,0.2754662840746263
EURUSD,1878,1,London,Tue,3,3,True,24.0,True,False,noFVG_cont,1.555555555555921,True,False,False,True,True,False,fail,fail,fail,False,False,0.6315789473683757
EURUSD,1879,-1,London,Tue,4,2,True,21.0,True,True,cont_no_retrace,0.06666666666671602,True,True,True,False,False,False,fail,fail,fail,True,True,0.6878638602778653
EURUSD,1894,1,London,Wed,2,6,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
EURUSD,1895,1,London,Wed,3,2,True,14.0,True,True,cont_no_retrace,0.09677419354829467,False,True,False,False,True,False,neither,target,target,True,True,0.2373172828890258
EURUSD,1896,1,London,Wed,4,23,True,2.0,False,True,cont_no_retrace,0.24074074074067983,True,True,True,False,False,False,fail,target,fail,True,True,1.859778597785899
EURUSD,1911,1,London,Thu,2,0,True,21.0,True,True,cont_no_retrace,0.27272727272708924,True,True,True,False,False,False,fail,fail,target,True,True,0.2610722610723164
EURUSD,1912,1,London,Thu,3,13,True,22.0,True,True,cont_no_retrace,0.014492753623286347,True,True,True,False,False,False,fail,fail,target,True,True,0.10041841004168833
EURUSD,1913,1,London,Thu,4,16,True,39.0,True,True,cont_no_retrace,-0.024999999999597546,True,True,True,False,False,False,fail,fail,target,False,True,0.37444279346218673
EURUSD,1917,1,NY_AM,Thu,9,30,True,16.0,False,True,cont_no_retrace,0.4303797468354146,True,True,True,False,False,False,fail,fail,fail,False,True,2.5941536369816522
EURUSD,1962,1,London,Tue,2,28,True,49.0,True,True,cont_no_retrace,0.057142857143219664,False,False,False,True,False,False,target,target,target,False,False,0.5746626033957823
EURUSD,1962,-1,London,Tue,2,0,True,2.0,True,True,cont_no_retrace,0.19230769230729813,False,True,False,True,True,False,target,target,target,True,True,0.020896821941567795
EURUSD,1963,-1,London,Tue,3,16,True,20.0,True,True,cont_no_retrace,0.17307692307682454,True,True,True,True,False,False,fail,fail,target,True,True,0.1029159519725434
EURUSD,1964,1,London,Tue,4,1,True,34.0,True,True,retrace_cont,0.7616279069767546,False,True,True,False,False,False,neither,neither,neither,True,True,1.8718954248367878
EURUSD,1979,-1,London,Wed,2,14,True,28.0,True,True,cont_no_retrace,0.03125000000021684,True,True,True,False,False,False,fail,fail,target,True,True,0.05832320777637944
EURUSD,1980,-1,London,Wed,3,0,True,11.0,True,True,retrace_cont,1.0131578947366344,True,True,True,True,True,False,fail,fail,target,True,True,0.29641434262951694
EURUSD,1981,1,London,Wed,4,0,True,16.0,True,True,retrace_cont,0.4705882352942521,True,True,True,True,True,False,fail,fail,target,True,True,0.14729574223239503
EURUSD,1997,1,London,Thu,3,2,True,46.0,True,True,cont_no_retrace,0.030534351145070516,True,True,True,True,False,False,target,fail,target,False,True,0.4941969299888133
EURUSD,1997,-1,London,Thu,3,0,True,1.0,True,True,cont_no_retrace,0.06493506493520725,True,True,True,True,True,False,target,fail,target,False,True,0.008985398726927859
EURUSD,1998,1,London,Thu,4,2,True,21.0,True,True,cont_no_retrace,0.2717391304348639,True,True,True,False,False,False,fail,fail,fail,True,True,1.0854271356784255
EURUSD,2046,1,London,Tue,2,10,True,58.0,True,True,cont_no_retrace,0.2592592592593202,False,False,False,False,False,False,neither,target,neither,False,False,2.6814964610718266
EURUSD,2048,1,London,Tue,4,7,True,59.0,True,True,cont_no_retrace,0.10989010989010184,False,False,False,True,False,False,target,neither,target,False,False,1.3339407744874485
EURUSD,2063,1,London,Wed,2,1,True,53.0,True,True,cont_no_retrace,0.09016393442627427,True,True,True,False,False,False,fail,fail,target,True,True,0.7227191413237531
EURUSD,2064,1,London,Wed,3,30,True,47.0,True,True,retrace_fail,2.032967032967006,True,True,True,False,False,False,fail,fail,fail,True,True,0.39767441860462044
EURUSD,2065,1,London,Wed,4,3,True,15.0,True,True,cont_no_retrace,0.34848484848472105,True,True,True,False,False,False,fail,fail,fail,True,True,0.3547127718907785
EURUSD,2080,1,London,Thu,2,0,True,6.0,True,True,cont_no_retrace,0.0638297872339923,True,True,True,False,False,False,fail,fail,target,True,True,0.19641170915953024
EURUSD,2081,1,London,Thu,3,1,True,7.0,True,True,cont_no_retrace,0.20967741935483294,False,True,True,True,True,True,target,target,target,True,True,0.20326223337515317
EURUSD,2082,1,London,Thu,4,23,True,59.0,True,True,retrace_cont,0.6744186046513009,False,False,False,True,False,False,target,target,target,True,True,0.8414634146341421
EURUSD,2082,-1,London,Thu,4,0,True,4.0,True,True,retrace_cont,0.8208955223879262,False,True,True,True,True,True,target,target,target,True,True,0.08048780487808935
EURUSD,2132,-1,London,Tue,2,0,True,21.0,True,True,cont_no_retrace,0.3488372093020854,False,False,False,False,False,False,neither,target,target,False,False,0.8529121421521086
EURUSD,2133,1,London,Tue,3,0,True,11.0,True,True,retrace_cont,0.7611940298508205,True,True,True,True,False,False,target,fail,target,True,True,0.15108958837768435
EURUSD,2134,1,London,Tue,4,4,True,51.0,True,True,cont_no_retrace,0.12280701754389382,True,True,True,False,False,False,fail,fail,fail,True,True,1.6098953377734788
EURUSD,2149,1,London,Wed,2,0,True,30.0,True,True,cont_no_retrace,0.21212121212115095,True,True,True,False,False,False,fail,fail,fail,True,True,0.6766917293234712
EURUSD,2150,1,London,Wed,3,0,True,45.0,True,True,retrace_cont,0.3714285714286258,True,True,True,False,False,False,fail,target,fail,True,True,1.1756007393713257
EURUSD,2151,1,London,Wed,4,10,True,15.0,True,False,noFVG_cont,0.612244897959267,False,False,False,True,True,False,target,target,target,False,False,0.4695420186749552
EURUSD,2154,-1,NY_AM,Wed,8,3,True,11.0,True,True,cont_no_retrace,0.07692307692317546,True,True,True,False,False,False,fail,fail,target,True,True,0.20378232342713917
EURUSD,2166,-1,London,Thu,2,6,True,45.0,True,True,cont_no_retrace,0.25,True,True,True,False,True,False,fail,target,target,True,True,0.3942931258106789
EURUSD,2167,1,London,Thu,3,17,True,32.0,True,True,cont_no_retrace,0.26923076923078565,True,True,True,True,True,False,target,target,target,True,True,0.16298811544985023
EURUSD,2168,1,London,Thu,4,1,True,41.0,True,True,cont_no_retrace,0.33846153846168564,False,False,False,True,True,False,target,target,target,False,False,0.6369946917109378
EURUSD,2172,-1,NY_AM,Thu,9,6,True,53.0,True,True,cont_no_retrace,0.05624999999995056,True,True,True,False,False,False,fail,fail,fail,False,True,1.7007194244604524
EURUSD,2216,-1,London,Tue,2,3,True,49.0,True,True,cont_no_retrace,0.3877551020407331,True,True,True,False,False,False,fail,target,target,True,True,1.2767010309276463
EURUSD,2217,-1,London,Tue,3,24,True,58.0,True,True,retrace_fail,2.4477611940301673,True,True,True,False,False,False,fail,fail,fail,True,True,0.17321571772260383
EURUSD,2218,-1,London,Tue,4,10,True,13.0,True,False,noFVG_cont,0.06060606060579554,True,False,False,False,False,False,fail,fail,target,False,False,0.02772429726605333
EURUSD,2233,1,London,Wed,2,27,True,46.0,True,True,retrace_cont,1.5952380952380638,True,True,True,False,False,False,fail,fail,fail,True,True,0.5221374045801155
EURUSD,2235,-1,London,Wed,4,1,True,11.0,True,True,retrace_cont,0.9111111111110344,True,True,True,False,False,False,fail,fail,fail,True,True,0.2723404255318093
EURUSD,2250,1,London,Thu,2,0,True,15.0,True,True,cont_no_retrace,0.16129032258096865,False,False,False,True,True,False,target,target,target,True,True,0.34947511005751664
EURUSD,2250,-1,London,Thu,2,28,True,59.0,True,True,cont_no_retrace,0.4199999999996891,False,False,False,True,False,False,target,target,target,True,True,0.6826955638333596
EURUSD,2300,1,London,Tue,2,10,True,12.0,True,False,noFVG_cont,1.2941176470587852,True,False,False,True,True,True,fail,fail,target,False,False,0.02403605408127963
EURUSD,2301,-1,London,Tue,3,0,True,1.0,True,False,noFVG_cont,0.6046511627906256,True,False,False,False,True,False,fail,fail,target,False,False,0.11735941320292316
EURUSD,2302,1,London,Tue,4,2,True,11.0,True,True,cont_no_retrace,0.19327731092432585,False,False,False,True,True,True,target,target,target,False,False,0.5072804133396699
EURUSD,2302,-1,London,Tue,4,24,True,39.0,True,True,retrace_cont,0.8712871287129018,True,True,True,False,False,False,fail,fail,fail,True,True,1.5556599342413706
EURUSD,2317,1,London,Wed,2,10,True,56.0,True,True,retrace_cont,0.8108108108113623,True,True,True,False,False,False,fail,fail,fail,True,True,0.3865912059207404
EURUSD,2318,1,London,Wed,3,2,True,12.0,True,True,cont_no_retrace,0.031250000000206,False,True,True,False,False,False,neither,neither,target,True,True,0.4510892780862765
