hour,wd,target,directional,body_atr,target_2h,prev_hour,prev_2h,prev_session,prev_day,prev_hour_body_atr,prev_hour_swept,open_vs_day_open,open_vs_midnight,open_vs_session_mid,agree_hour_session,prev_hour_closed_outside,pair
9,Wed,-1.0,False,0.736554238833134,1.0,-1.0,-1.0,-1.0,1.0,0.2625341841384931,1,1.0,1.0,1.0,-1.0,0,GBPUSD
3,Thu,-1.0,False,0.45797101449265115,1.0,1.0,1.0,1.0,-1.0,0.5101449275362122,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Thu,-1.0,True,1.0209042294603106,1.0,1.0,1.0,1.0,-1.0,0.8283908604763915,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Tue,1.0,False,0.18186410709786546,-1.0,-1.0,-1.0,1.0,0.0,1.0729982318766254,0,-1.0,1.0,1.0,0.0,0,GBPUSD
9,Tue,-1.0,False,0.05508798775817784,-1.0,-1.0,-1.0,-1.0,0.0,1.0405508798775986,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Wed,-1.0,False,0.059536934950483095,-1.0,-1.0,-1.0,-1.0,1.0,0.257993384785084,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Wed,-1.0,False,0.36288170767863376,-1.0,1.0,1.0,1.0,1.0,0.7684553809664815,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,1.0,True,1.2000000000000373,1.0,1.0,1.0,1.0,1.0,1.3384615384615515,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Thu,-1.0,False,0.5633961203260666,-1.0,1.0,1.0,1.0,1.0,0.8703964014618458,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Tue,1.0,False,0.09156923076924056,-1.0,-1.0,1.0,1.0,-1.0,0.11224615384616796,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
9,Tue,-1.0,False,0.11244979919673978,1.0,1.0,1.0,-1.0,-1.0,0.8578313253012654,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,False,0.03801843317974273,-1.0,-1.0,1.0,1.0,1.0,0.577188940092116,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,1.0,True,0.9282634261074375,1.0,-1.0,-1.0,-1.0,1.0,1.4362994903959405,1,-1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Thu,1.0,False,0.2466539196940965,1.0,-1.0,1.0,1.0,1.0,0.00860420650094871,-1,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Thu,-1.0,False,0.2143411856070643,-1.0,1.0,1.0,1.0,1.0,0.5622573129691497,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Tue,-1.0,False,0.3040205617770633,1.0,-1.0,1.0,1.0,1.0,0.3789241784468894,-1,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Tue,-1.0,False,0.3906648362423514,-1.0,-1.0,-1.0,1.0,1.0,0.4330260835458132,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Wed,-1.0,True,1.1656167445640662,-1.0,1.0,1.0,1.0,1.0,0.9997967892705307,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Wed,-1.0,True,0.6267357512953574,-1.0,1.0,1.0,1.0,1.0,0.3929533678756825,0,-1.0,-1.0,1.0,1.0,0,GBPUSD
3,Thu,1.0,True,0.9045098454372912,1.0,1.0,-1.0,-1.0,1.0,0.005081515985522889,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,1.0,True,1.1902173913043137,1.0,1.0,-1.0,1.0,1.0,0.1847826086956579,0,1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Tue,-1.0,True,1.5831134564644056,-1.0,1.0,1.0,1.0,1.0,0.8404893259774667,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Tue,-1.0,False,0.30467065868258714,-1.0,1.0,1.0,-1.0,1.0,0.609341317365302,0,-1.0,1.0,1.0,0.0,0,GBPUSD
3,Wed,1.0,True,0.9153412006156674,1.0,-1.0,1.0,1.0,-1.0,0.2462801436633862,0,1.0,1.0,-1.0,0.0,0,GBPUSD
9,Wed,1.0,False,0.1936121172208919,-1.0,-1.0,-1.0,-1.0,-1.0,0.06717155087257223,0,1.0,1.0,1.0,-1.0,0,GBPUSD
3,Thu,1.0,False,0.32398753894082866,1.0,-1.0,-1.0,1.0,-1.0,0.09470404984419285,0,-1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,-1.0,False,0.3874538745387041,1.0,1.0,1.0,1.0,-1.0,0.45387453874541284,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Tue,1.0,False,0.11028446389487215,1.0,1.0,-1.0,-1.0,1.0,0.6354485776804829,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Tue,1.0,True,1.394008689686698,1.0,1.0,-1.0,-1.0,1.0,0.0548822318774233,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Wed,1.0,False,0.061412487205725064,-1.0,1.0,1.0,-1.0,-1.0,0.5711361310133658,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,-1.0,False,0.34826119589693516,-1.0,-1.0,-1.0,-1.0,-1.0,0.030022516887728893,1,1.0,1.0,1.0,-1.0,0,GBPUSD
3,Thu,1.0,False,0.053643272239600436,1.0,-1.0,-1.0,-1.0,-1.0,0.2413947250781424,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
9,Thu,-1.0,False,0.4263322884011537,-1.0,-1.0,1.0,1.0,-1.0,0.7322884012539311,-1,1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Tue,1.0,True,0.7727975270480372,1.0,-1.0,-1.0,1.0,1.0,0.791344667697034,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Tue,1.0,True,1.5268048606147102,1.0,1.0,1.0,1.0,1.0,1.092208720514708,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Wed,1.0,False,0.3266575928446067,-1.0,1.0,1.0,-1.0,1.0,0.6999805560956894,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,1.0,True,0.9300377042311995,1.0,1.0,1.0,1.0,1.0,0.10557184750735249,0,1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,-1.0,True,1.8377952755905447,-1.0,-1.0,-1.0,1.0,-1.0,0.4913385826772418,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
9,Thu,-1.0,False,0.07002457002453817,1.0,1.0,1.0,-1.0,-1.0,2.332923832923827,1,-1.0,1.0,-1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.040438079191233954,1.0,-1.0,1.0,1.0,-1.0,0.06065711878680604,-1,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Tue,1.0,True,1.874309755456199,1.0,1.0,1.0,1.0,-1.0,0.6247699184854464,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Wed,-1.0,False,0.132771338250679,1.0,-1.0,-1.0,1.0,1.0,0.15173867228663065,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Wed,-1.0,False,0.4587747581758905,-1.0,-1.0,-1.0,1.0,1.0,0.8401658222017269,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Thu,1.0,True,1.7654524089305659,-1.0,-1.0,-1.0,1.0,-1.0,0.11280846063453376,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
9,Thu,1.0,True,1.8981818181818886,1.0,-1.0,-1.0,1.0,-1.0,1.1072727272727079,0,-1.0,1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.40449438202251653,1.0,1.0,1.0,1.0,1.0,0.7327796775769227,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Tue,-1.0,True,1.4574079280293342,-1.0,-1.0,-1.0,-1.0,1.0,0.08771436603877131,0,-1.0,-1.0,1.0,-1.0,0,GBPUSD
3,Wed,1.0,False,0.6565161290322985,-1.0,1.0,1.0,1.0,1.0,0.2972903225806687,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,1.0,False,0.42279251848628335,1.0,1.0,1.0,-1.0,1.0,0.0991735537189618,0,-1.0,1.0,1.0,0.0,0,GBPUSD
3,Thu,-1.0,True,0.5858761987794251,1.0,1.0,1.0,1.0,1.0,0.09415867480375528,0,-1.0,1.0,-1.0,1.0,0,GBPUSD
9,Thu,-1.0,False,0.41543026706240704,-1.0,1.0,1.0,-1.0,1.0,1.2937685459941275,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.6211358734723844,-1.0,-1.0,-1.0,-1.0,1.0,0.04313443565770071,1,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Tue,1.0,True,0.9996868149074902,-1.0,1.0,1.0,-1.0,1.0,0.5411838396491099,0,1.0,1.0,-1.0,0.0,0,GBPUSD
3,Wed,-1.0,False,0.13486590038320775,1.0,1.0,-1.0,-1.0,-1.0,0.4842911877393664,1,1.0,1.0,1.0,0.0,0,GBPUSD
9,Wed,-1.0,True,0.6248372819578961,-1.0,-1.0,-1.0,1.0,-1.0,0.9247591772975364,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Thu,1.0,True,1.2530779753761374,1.0,-1.0,-1.0,-1.0,-1.0,0.3119015047879378,0,1.0,-1.0,1.0,-1.0,0,GBPUSD
9,Thu,1.0,True,2.230015941698837,1.0,-1.0,-1.0,1.0,-1.0,0.6722842177180897,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Tue,1.0,False,0.4779936070813763,-1.0,-1.0,1.0,-1.0,1.0,0.005901155643018778,1,1.0,-1.0,1.0,-1.0,0,GBPUSD
9,Tue,-1.0,False,0.006287660466236462,1.0,-1.0,-1.0,-1.0,1.0,0.15090385119204855,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Wed,1.0,True,1.0268719019045618,1.0,-1.0,-1.0,1.0,-1.0,0.10644403861205486,1,1.0,1.0,1.0,0.0,0,GBPUSD
9,Wed,1.0,True,1.805989250064061,1.0,-1.0,-1.0,1.0,-1.0,0.6327105195802839,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Thu,1.0,False,0.17355371900829702,1.0,-1.0,-1.0,1.0,1.0,0.21074380165289278,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,1.0,False,0.5150484166448743,1.0,-1.0,1.0,1.0,1.0,0.2198377388118706,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Tue,-1.0,True,3.994221323316897,-1.0,1.0,-1.0,-1.0,1.0,0.10401618029477662,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Tue,1.0,False,0.10684161199620071,1.0,-1.0,1.0,-1.0,1.0,0.03936269915652128,0,1.0,1.0,-1.0,-1.0,0,GBPUSD
3,Wed,-1.0,True,1.342533267619519,-1.0,1.0,1.0,-1.0,-1.0,0.4494825036963282,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Wed,1.0,False,1.6054888507718854,1.0,-1.0,-1.0,1.0,-1.0,0.08919382504285712,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Thu,-1.0,True,1.1981766876491944,-1.0,1.0,1.0,1.0,1.0,0.2917299761232308,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Thu,1.0,False,0.8114199849735984,1.0,1.0,1.0,1.0,1.0,0.1352366641623665,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Tue,-1.0,False,0.4161849710982108,-1.0,-1.0,-1.0,1.0,1.0,0.27085053674650816,0,1.0,1.0,-1.0,0.0,0,GBPUSD
9,Tue,-1.0,True,0.9260450160772503,-1.0,1.0,1.0,-1.0,1.0,0.23151125401938397,0,1.0,1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,True,0.9053833605219821,1.0,1.0,1.0,1.0,-1.0,0.053833605220146664,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,-1.0,False,0.18786692759293538,-1.0,1.0,-1.0,-1.0,-1.0,0.4508806262230241,0,-1.0,-1.0,1.0,0.0,0,GBPUSD
3,Thu,1.0,False,0.5535574667708968,1.0,-1.0,-1.0,-1.0,-1.0,0.7412040656762715,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Thu,-1.0,False,0.2869955156950567,-1.0,1.0,1.0,1.0,-1.0,0.9596412556053988,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Tue,1.0,False,0.5314734088928011,1.0,1.0,1.0,1.0,1.0,0.18413251961638671,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Tue,-1.0,True,0.5550660792951637,-1.0,1.0,1.0,1.0,1.0,0.22026431718068729,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Wed,1.0,False,0.1824377457404365,-1.0,1.0,1.0,1.0,1.0,0.4403669724771565,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,-1.0,True,0.672080649677889,1.0,1.0,-1.0,-1.0,1.0,0.10753290394843242,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Thu,1.0,False,0.6105919003115128,1.0,1.0,-1.0,1.0,1.0,0.5295950155763333,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Thu,1.0,False,0.5956854558106638,1.0,-1.0,-1.0,1.0,1.0,1.1524008350730783,0,-1.0,-1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,True,0.48578016910073235,1.0,1.0,1.0,1.0,1.0,0.35664873174468936,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Tue,-1.0,True,0.728631480616581,-1.0,-1.0,-1.0,1.0,1.0,1.177020084072862,0,-1.0,-1.0,1.0,0.0,0,GBPUSD
3,Wed,-1.0,False,0.5153574340854018,-1.0,-1.0,-1.0,-1.0,1.0,0.5088339222614938,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Wed,-1.0,True,3.448421052631629,-1.0,-1.0,-1.0,-1.0,1.0,2.5642105263157875,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Thu,1.0,True,0.4773480662983349,1.0,1.0,1.0,-1.0,-1.0,0.4419889502761997,0,-1.0,-1.0,1.0,0.0,0,GBPUSD
9,Thu,-1.0,True,2.0175718849839632,1.0,-1.0,1.0,1.0,-1.0,0.15335463258790802,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.0704447956649156,1.0,-1.0,-1.0,1.0,-1.0,0.15714608263723048,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
9,Tue,1.0,False,0.268286755771637,-1.0,-1.0,-1.0,-1.0,-1.0,0.20413122721753582,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Wed,1.0,True,0.8186528497408743,-1.0,1.0,1.0,1.0,-1.0,0.08808290155440442,-1,1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,1.0,True,1.5363234365129,1.0,-1.0,-1.0,-1.0,-1.0,0.3032217308906774,1,1.0,-1.0,1.0,-1.0,-1,GBPUSD
3,Thu,1.0,False,0.11134020618547377,1.0,1.0,1.0,1.0,1.0,0.2783505154638218,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Thu,-1.0,True,1.3658536585365915,-1.0,-1.0,-1.0,-1.0,1.0,1.25147182506308,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Tue,-1.0,False,0.3144403303901394,1.0,1.0,1.0,1.0,-1.0,0.5195101110793806,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Tue,1.0,False,0.328767123287606,-1.0,-1.0,-1.0,1.0,-1.0,0.9076831447289287,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,False,0.7290803645400915,-1.0,1.0,1.0,1.0,-1.0,0.06628003314000833,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,-1.0,False,0.5343347639484249,-1.0,-1.0,1.0,1.0,-1.0,0.2768240343347193,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Thu,-1.0,False,0.485889570552175,-1.0,-1.0,1.0,-1.0,1.0,0.11779141104295482,0,1.0,-1.0,1.0,-1.0,0,GBPUSD
9,Thu,1.0,False,0.40046565774160087,1.0,-1.0,-1.0,1.0,1.0,0.36786961583229383,0,1.0,-1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.1474296799223401,-1.0,-1.0,-1.0,-1.0,1.0,0.2715809893308078,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
9,Tue,-1.0,False,0.39290586630289714,-1.0,1.0,-1.0,1.0,1.0,0.6957708049111607,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Wed,1.0,True,0.7343336275374575,1.0,-1.0,-1.0,1.0,1.0,0.3459841129743172,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Wed,1.0,False,0.4403669724771734,1.0,1.0,-1.0,1.0,1.0,0.3596330275230059,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,-1.0,True,1.1701720841300691,-1.0,-1.0,-1.0,-1.0,1.0,0.13001912045889658,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Thu,-1.0,True,1.219451371571117,1.0,1.0,1.0,-1.0,1.0,0.9501246882794029,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,True,1.4015069967707132,-1.0,-1.0,1.0,-1.0,-1.0,0.03875134553294114,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Tue,-1.0,True,1.626457034426655,-1.0,-1.0,-1.0,1.0,-1.0,0.6766061263214572,0,1.0,1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,True,0.9944077275038439,1.0,-1.0,-1.0,1.0,1.0,0.18301982714792428,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Wed,-1.0,True,4.177318466140879,-1.0,1.0,-1.0,1.0,1.0,0.6200707098176498,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,1.0,True,0.6627497062279327,-1.0,-1.0,1.0,1.0,-1.0,0.2303172737955849,-1,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Thu,-1.0,True,0.984749455337768,-1.0,1.0,1.0,-1.0,-1.0,0.4793028322439616,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Tue,1.0,False,0.23900898712656007,-1.0,-1.0,-1.0,1.0,1.0,0.6470731114889134,1,1.0,1.0,1.0,0.0,-1,GBPUSD
9,Tue,1.0,False,0.06559006211183427,-1.0,-1.0,-1.0,1.0,1.0,0.32198757763974517,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
3,Wed,-1.0,False,0.2569444444444371,-1.0,-1.0,-1.0,1.0,1.0,0.4166666666667839,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,-1.0,False,0.03666361136563465,1.0,1.0,1.0,1.0,1.0,0.029330889092442598,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,1.0,False,0.2601997146933223,1.0,1.0,1.0,1.0,1.0,0.13009985734658513,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Thu,1.0,False,0.5333333333334057,1.0,1.0,1.0,1.0,1.0,2.406666666666666,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Tue,1.0,False,0.7875119464798471,1.0,-1.0,-1.0,1.0,-1.0,1.0933418286078838,0,1.0,1.0,1.0,0.0,-1,GBPUSD
9,Tue,1.0,False,2.038013488657215,1.0,0.0,-1.0,1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,True,0.4664206642065428,1.0,1.0,1.0,1.0,1.0,0.1298892988930509,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Wed,-1.0,True,0.9686638255201035,-1.0,1.0,1.0,1.0,1.0,0.4993732765104635,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,1.0,False,0.5438423645319017,1.0,-1.0,-1.0,1.0,1.0,0.2758620689655715,0,1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,-1.0,True,1.605633802816836,-1.0,-1.0,-1.0,1.0,1.0,0.5377720870677998,0,-1.0,1.0,1.0,0.0,0,GBPUSD
3,Tue,1.0,True,1.200822481151479,1.0,-1.0,-1.0,1.0,-1.0,0.4688142563401048,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Tue,-1.0,True,1.0537870472009627,-1.0,-1.0,1.0,1.0,-1.0,0.0702524698134625,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Wed,1.0,False,0.5048275862069053,1.0,1.0,1.0,-1.0,-1.0,0.7117241379309324,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,1.0,True,1.246943765281213,1.0,-1.0,-1.0,1.0,-1.0,1.687041564792172,1,1.0,-1.0,1.0,0.0,-1,GBPUSD
3,Thu,-1.0,False,0.5581395348836514,1.0,1.0,-1.0,-1.0,-1.0,0.09414401793221455,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Thu,-1.0,False,0.5820256776034426,-1.0,-1.0,-1.0,1.0,-1.0,1.2804564907275737,0,-1.0,-1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.41003031138044244,-1.0,1.0,1.0,1.0,-1.0,0.5885918985945464,0,-1.0,-1.0,1.0,1.0,0,GBPUSD
9,Tue,-1.0,True,0.5768621236132976,-1.0,1.0,1.0,1.0,-1.0,0.5578446909667208,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Wed,1.0,True,0.6260869565217256,-1.0,1.0,-1.0,-1.0,1.0,0.5874396135264748,1,1.0,1.0,1.0,0.0,0,GBPUSD
9,Wed,1.0,True,0.8147429679922396,1.0,1.0,-1.0,-1.0,1.0,0.628516003879713,1,1.0,1.0,1.0,0.0,0,GBPUSD
3,Thu,1.0,False,0.007393715342007837,-1.0,1.0,-1.0,1.0,1.0,0.022181146026023512,0,-1.0,1.0,1.0,1.0,0,GBPUSD
9,Thu,-1.0,True,0.8923076923077273,-1.0,-1.0,1.0,1.0,1.0,0.4923076923076704,0,-1.0,1.0,-1.0,0.0,0,GBPUSD
3,Tue,1.0,True,0.9781803211196142,-1.0,-1.0,-1.0,-1.0,1.0,0.6027171675586565,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
9,Tue,-1.0,True,1.7303571428571716,1.0,1.0,-1.0,-1.0,1.0,0.27321428571429024,1,1.0,1.0,1.0,0.0,0,GBPUSD
3,Wed,1.0,False,0.5625000000000595,1.0,-1.0,1.0,-1.0,-1.0,0.2672872340425356,1,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Wed,1.0,True,0.6769101241843373,1.0,1.0,1.0,1.0,-1.0,0.3687644706378247,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,1.0,True,0.4565051990868683,-1.0,1.0,-1.0,-1.0,1.0,0.06086735987825812,1,1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,1.0,False,0.5062447960033837,1.0,-1.0,-1.0,1.0,1.0,0.9991673605329086,0,1.0,-1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,True,0.9376093294460042,-1.0,1.0,1.0,1.0,1.0,0.3848396501458129,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
9,Tue,-1.0,False,0.27475672581565397,-1.0,-1.0,-1.0,1.0,1.0,1.2913566113336348,1,-1.0,1.0,1.0,0.0,0,GBPUSD
3,Wed,-1.0,False,0.6167904054826531,-1.0,-1.0,1.0,1.0,-1.0,0.479725870930834,0,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,-1.0,False,0.29404900816808244,1.0,-1.0,-1.0,-1.0,-1.0,0.31505250875149465,0,-1.0,-1.0,-1.0,-1.0,0,GBPUSD
3,Thu,-1.0,False,0.014109347442616499,-1.0,-1.0,-1.0,1.0,1.0,0.740740740740734,1,1.0,1.0,1.0,0.0,-1,GBPUSD
9,Thu,1.0,True,2.737864077669884,1.0,-1.0,1.0,-1.0,1.0,0.5533980582524939,0,1.0,1.0,1.0,-1.0,0,GBPUSD
3,Tue,1.0,True,0.7283988851038646,1.0,1.0,1.0,1.0,1.0,0.26757510065044643,0,-1.0,-1.0,-1.0,1.0,0,GBPUSD
9,Tue,-1.0,False,0.16650148662044453,1.0,1.0,1.0,1.0,1.0,1.2527254707631936,-1,-1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Wed,-1.0,False,0.5869969040248147,-1.0,1.0,1.0,-1.0,1.0,0.4755417956656121,0,1.0,-1.0,1.0,0.0,0,GBPUSD
9,Wed,1.0,True,0.5617184995191555,1.0,1.0,-1.0,1.0,1.0,0.19236934915042853,0,1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Thu,-1.0,False,0.12182741116744841,1.0,-1.0,-1.0,-1.0,-1.0,0.5371481310567062,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
9,Thu,-1.0,True,1.2729439809297536,-1.0,-1.0,-1.0,1.0,-1.0,1.3349225268175917,-1,1.0,1.0,-1.0,0.0,0,GBPUSD
3,Tue,1.0,False,0.6700302724519811,1.0,-1.0,-1.0,-1.0,1.0,0.016145307770035238,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Tue,1.0,True,0.7050528789660044,1.0,1.0,1.0,1.0,1.0,0.2679200940069283,0,1.0,-1.0,-1.0,1.0,0,GBPUSD
3,Wed,-1.0,False,0.5443442861296957,-1.0,-1.0,-1.0,-1.0,1.0,0.15353300378024606,1,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Wed,-1.0,False,0.89426751592347,-1.0,-1.0,-1.0,-1.0,1.0,0.5121019108281469,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Thu,1.0,True,0.7717528373266027,-1.0,-1.0,-1.0,1.0,-1.0,0.6128625472887431,0,-1.0,1.0,1.0,0.0,0,GBPUSD
9,Thu,-1.0,True,2.7028301886793598,-1.0,-1.0,-1.0,-1.0,-1.0,1.747641509433945,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Tue,1.0,False,0.5806451612903337,1.0,-1.0,-1.0,1.0,1.0,0.4103225806450912,-1,1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Tue,1.0,False,0.3933209647494706,1.0,-1.0,-1.0,-1.0,1.0,0.04452690166988508,1,-1.0,-1.0,1.0,-1.0,0,GBPUSD
3,Wed,1.0,False,0.6893959731544478,1.0,-1.0,1.0,1.0,1.0,0.4961073825504412,-1,-1.0,-1.0,-1.0,0.0,0,GBPUSD
9,Wed,1.0,True,1.9157566302653046,1.0,1.0,1.0,1.0,1.0,0.6926677067082387,-1,-1.0,-1.0,-1.0,1.0,1,GBPUSD
3,Thu,1.0,True,0.8607329842932521,1.0,-1.0,-1.0,-1.0,1.0,0.006282722512990658,0,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Thu,-1.0,True,0.6891220320264598,-1.0,-1.0,-1.0,1.0,1.0,0.265046935394928,0,1.0,1.0,1.0,0.0,0,GBPUSD
3,Tue,-1.0,False,0.5084433527786859,-1.0,-1.0,-1.0,-1.0,-1.0,0.6926619588579602,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
9,Tue,1.0,True,0.9462102689486563,1.0,-1.0,-1.0,-1.0,-1.0,1.7970660146699564,1,1.0,1.0,1.0,-1.0,-1,GBPUSD
3,Wed,1.0,False,0.33851468048366473,1.0,-1.0,-1.0,-1.0,-1.0,0.14507772020728488,1,1.0,1.0,1.0,-1.0,0,GBPUSD
9,Wed,1.0,True,0.8626988803771558,1.0,-1.0,1.0,1.0,-1.0,0.3464938126105691,0,1.0,-1.0,-1.0,0.0,0,GBPUSD
3,Thu,-1.0,True,2.883587237712028,-1.0,-1.0,-1.0,1.0,-1.0,0.46910031618281944,0,-1.0,1.0,1.0,0.0,0,GBPUSD
